loss,main_out_loss,aux_out1_loss,aux_out2_loss,main_out_accuracy,aux_out1_accuracy,aux_out2_accuracy,val_loss,val_main_out_loss,val_aux_out1_loss,val_aux_out2_loss,val_main_out_accuracy,val_aux_out1_accuracy,val_aux_out2_accuracy
3.52077317237854,2.2764697074890137,2.052037000656128,2.0956380367279053,0.23121248185634613,0.2537815272808075,0.23169267177581787,3.313429117202759,2.077622890472412,2.04856014251709,2.070794105529785,0.24554646015167236,0.22002889215946198,0.2431391477584839
3.091773748397827,1.9500231742858887,1.872969150543213,1.9328653812408447,0.30612245202064514,0.32785114645957947,0.30576229095458984,3.615781307220459,2.264657974243164,2.2279298305511475,2.2758126258850098,0.20221473276615143,0.19065961241722107,0.19740009307861328
2.8843624591827393,1.8230727910995483,1.7278212308883667,1.8098094463348389,0.35246098041534424,0.3849940001964569,0.3565426170825958,3.261345624923706,2.030677080154419,2.060434579849243,2.041792869567871,0.27058255672454834,0.2368801087141037,0.26047182083129883
2.7156949043273926,1.7172815799713135,1.6231380701065063,1.7049092054367065,0.38895559310913086,0.4351740777492523,0.393517404794693,4.093450546264648,2.527101516723633,2.78171706199646,2.4394495487213135,0.28117477893829346,0.2503610849380493,0.27443426847457886
2.5379233360290527,1.6009035110473633,1.5263162851333618,1.597080945968628,0.4296518564224243,0.4581032395362854,0.42917168140411377,3.0645875930786133,1.8915796279907227,2.0035300254821777,1.906494379043579,0.2980259954929352,0.28021183609962463,0.29128551483154297
2.3329410552978516,1.4741543531417847,1.3922618627548218,1.470362663269043,0.48499399423599243,0.5112845301628113,0.48679471015930176,4.099216938018799,2.4681711196899414,2.8953497409820557,2.541470766067505,0.3081367313861847,0.32595089077949524,0.30669233202934265
2.2140161991119385,1.403753399848938,1.307309627532959,1.3935608863830566,0.5126050710678101,0.546818733215332,0.5142857432365417,3.3645737171173096,2.028276205062866,2.326986789703369,2.1273391246795654,0.35243138670921326,0.3635050654411316,0.35243138670921326
2.0329601764678955,1.2845059633255005,1.2073482275009155,1.2874993085861206,0.5683073401451111,0.5834333896636963,0.5603841543197632,2.3844449520111084,1.4772319793701172,1.5320746898651123,1.4919666051864624,0.4838709533214569,0.5026480555534363,0.4872412085533142
1.9556691646575928,1.2403262853622437,1.1459710597991943,1.2385071516036987,0.581632673740387,0.6148859262466431,0.583193302154541,2.3664281368255615,1.471808671951294,1.4739621877670288,1.5081039667129517,0.48242658376693726,0.5050553679466248,0.4843524396419525
1.78816819190979,1.134946346282959,1.0443224906921387,1.1330795288085938,0.6204081773757935,0.6426170468330383,0.6168067455291748,2.2650020122528076,1.409654140472412,1.4229310750961304,1.4282279014587402,0.5300914645195007,0.5262397527694702,0.5272027254104614
1.6690276861190796,1.0573632717132568,0.9826358556747437,1.056246280670166,0.650300145149231,0.673709511756897,0.6521008610725403,1.6784559488296509,1.0518357753753662,1.0068790912628174,1.081855297088623,0.6523832678794861,0.6562349796295166,0.6413095593452454
1.5177487134933472,0.9603994488716125,0.8929628729820251,0.9648672342300415,0.6768307089805603,0.7034813761711121,0.6818727254867554,3.376707077026367,1.9636204242706299,2.6414995193481445,2.068786382675171,0.4713529050350189,0.4516128897666931,0.45883485674858093
1.461126446723938,0.9263610243797302,0.8579850196838379,0.9245675802230835,0.689555823802948,0.7136854529380798,0.6903961300849915,3.7470808029174805,2.234344959259033,2.7062928676605225,2.33616042137146,0.363023579120636,0.325469434261322,0.33943188190460205
1.391672968864441,0.8858550786972046,0.8107863068580627,0.8752737641334534,0.7055221796035767,0.7302520871162415,0.7128451466560364,1.8812463283538818,1.17622971534729,1.177461862564087,1.1725940704345703,0.6336061358451843,0.644679844379425,0.630717396736145
1.27829110622406,0.8116233348846436,0.7440147399902344,0.8115453124046326,0.7337334752082825,0.7533013224601746,0.7321728467941284,1.537049412727356,0.9634109139442444,0.9280489087104797,0.9840787053108215,0.6942706108093262,0.702455461025238,0.6923447251319885
1.2083274126052856,0.7677363753318787,0.7023211121559143,0.766315758228302,0.756302535533905,0.7683073282241821,0.7503001093864441,1.6823004484176636,1.0587750673294067,1.0164285898208618,1.0619888305664062,0.668271541595459,0.674530565738678,0.6668271422386169
1.115778923034668,0.7086156010627747,0.6511837840080261,0.7060261964797974,0.771188497543335,0.7841536402702332,0.7695078253746033,2.578408718109131,1.5578954219818115,1.808881163597107,1.5928274393081665,0.5445353984832764,0.4963890314102173,0.5416465997695923
1.0576266050338745,0.6734567284584045,0.6089831590652466,0.6715828776359558,0.7852340936660767,0.8027610778808594,0.7846338748931885,1.2551939487457275,0.7880104184150696,0.7707725167274475,0.7865054607391357,0.7376022934913635,0.7443428039550781,0.7404910922050476
1.0395948886871338,0.6610116958618164,0.6035349369049072,0.6584095358848572,0.7860744595527649,0.8025209903717041,0.7882353067398071,1.7670795917510986,1.1051307916641235,1.0846726894378662,1.121824026107788,0.6706788539886475,0.6673086285591125,0.6615310311317444
0.9595930576324463,0.609726071357727,0.5591182708740234,0.6071046590805054,0.8019207715988159,0.8156062364578247,0.8020408153533936,1.6301542520523071,1.0205143690109253,0.9810604453086853,1.0510730743408203,0.696196436882019,0.6928262114524841,0.6880115270614624
0.9183040857315063,0.5853158831596375,0.525894820690155,0.5840657949447632,0.8121248483657837,0.8243697285652161,0.8103241324424744,1.5223757028579712,0.9684678912162781,0.8840177655220032,0.9623419046401978,0.7096773982048035,0.7342320680618286,0.7077515721321106
0.8890820741653442,0.5631770491600037,0.515299379825592,0.5710511207580566,0.8198079466819763,0.8328931331634521,0.8182473182678223,2.0019285678863525,1.2730056047439575,1.1580193042755127,1.2717232704162598,0.6523832678794861,0.6528646945953369,0.650938868522644
0.8856587409973145,0.5632271766662598,0.5127557516098022,0.5620157718658447,0.8241296410560608,0.8334934115409851,0.8238895535469055,1.6408575773239136,1.0112048387527466,1.047829031944275,1.051013708114624,0.6860857009887695,0.6692344546318054,0.6788637638092041
0.7927321791648865,0.5035721659660339,0.457800030708313,0.5060670971870422,0.8390156030654907,0.8459783792495728,0.8382953405380249,1.1595776081085205,0.725264310836792,0.7119911313056946,0.7357195019721985,0.7698603868484497,0.7814155220985413,0.7655271887779236
0.7582663297653198,0.48069554567337036,0.4442998766899109,0.48093533515930176,0.8450180292129517,0.8542616963386536,0.8470588326454163,1.9134210348129272,1.1966564655303955,1.2115000486373901,1.177713394165039,0.6490129828453064,0.6485315561294556,0.6562349796295166
0.7613912224769592,0.4841565787792206,0.44003206491470337,0.4840829372406006,0.8430972099304199,0.8576230406761169,0.8454982042312622,1.746324896812439,1.0846151113510132,1.117210865020752,1.0884884595870972,0.6779007911682129,0.6875301003456116,0.6764564514160156
0.7382176518440247,0.4712812602519989,0.41914379596710205,0.4706449508666992,0.8509003520011902,0.8643457293510437,0.8490996360778809,1.6103428602218628,1.0192761421203613,0.9849292635917664,0.9852933287620544,0.6986037492752075,0.6942706108093262,0.6942706108093262
0.689375638961792,0.44127655029296875,0.3866175413131714,0.4403790235519409,0.8609843850135803,0.8740696310997009,0.8601440787315369,0.7945970296859741,0.4957042634487152,0.47797003388404846,0.5183395743370056,0.8435243368148804,0.8531535863876343,0.8440057635307312
0.6535581350326538,0.4160599112510681,0.37124067544937134,0.4204196333885193,0.8666266798973083,0.8780311942100525,0.8650660514831543,1.5074234008789062,0.9366422295570374,0.9444624781608582,0.9581429958343506,0.714973509311676,0.728935956954956,0.7183437943458557
0.6531484723091125,0.41676947474479675,0.3727104067802429,0.41521915793418884,0.8657863140106201,0.8722689151763916,0.8669868111610413,2.8909969329833984,1.7857609987258911,1.811206579208374,1.8729125261306763,0.5719788074493408,0.5686085820198059,0.5498315095901489
0.6183462738990784,0.39138931035995483,0.35780155658721924,0.3987213671207428,0.8708283305168152,0.8813925385475159,0.8693877458572388,2.151519298553467,1.3177458047866821,1.4362130165100098,1.343031644821167,0.649494469165802,0.6283100843429565,0.623013973236084
0.576921820640564,0.3672664761543274,0.3335398733615875,0.36531132459640503,0.8839135766029358,0.8894357681274414,0.8836734890937805,1.1695173978805542,0.7455072402954102,0.6911375522613525,0.7222299575805664,0.7717862129211426,0.7997111082077026,0.7761194109916687
0.6109876036643982,0.3867664039134979,0.3558187782764435,0.3915858566761017,0.8773109316825867,0.8817527294158936,0.8763505220413208,1.0370712280273438,0.650654673576355,0.6485999226570129,0.6394549012184143,0.7910447716712952,0.7929706573486328,0.7973037958145142
0.5927720665931702,0.37922096252441406,0.3353128731250763,0.3765234351158142,0.8813925385475159,0.8921968936920166,0.8829531669616699,1.5548967123031616,0.9647234678268433,0.9988492131233215,0.9683948159217834,0.7111217975616455,0.702455461025238,0.707270085811615
0.5431740880012512,0.3472985625267029,0.30669069290161133,0.3462279736995697,0.8858343362808228,0.8985594511032104,0.8854742050170898,0.8731008172035217,0.5345038771629333,0.552371084690094,0.5762847661972046,0.8391911387443542,0.8305248022079468,0.8387096524238586
0.5239088535308838,0.3315458297729492,0.30768057703971863,0.3335290551185608,0.8961584568023682,0.9002401232719421,0.8925570249557495,1.1091252565383911,0.6930683851242065,0.6861530542373657,0.7007030844688416,0.7780452370643616,0.7799711227416992,0.7746750116348267
0.5530972480773926,0.3516019880771637,0.31800320744514465,0.35364827513694763,0.8870348334312439,0.8941176533699036,0.8859543800354004,2.0842390060424805,1.271193027496338,1.44414484500885,1.2660073041915894,0.67597496509552,0.6268656849861145,0.6639383435249329
0.494463711977005,0.31261321902275085,0.2923976182937622,0.3137699067592621,0.8981992602348328,0.9015606045722961,0.897118866443634,1.5214847326278687,0.9343849420547485,1.0313231945037842,0.9256764650344849,0.7453057169914246,0.7404910922050476,0.7472316026687622
